ROCO_ID,PMC_ID,CC
ROCO_85108,PMC5633883_12864_2017_4153_Fig2_HTML.jpg,CC BY
ROCO_85109,PMC4168196_12876_2014_1179_Fig6_HTML.jpg,CC BY
ROCO_85110,PMC3563547_1556-276X-8-26-4.jpg,CC BY
ROCO_85111,PMC4556860_ECAM2015-860934.002.jpg,CC BY
ROCO_85112,PMC4799358_gr7b.jpg,CC BY-NC-ND
ROCO_85113,PMC5574109_12891_2017_1733_Fig1_HTML.jpg,CC BY
ROCO_85114,PMC4520146_dpjo-20-03-00109-gf07.jpg,CC BY
ROCO_85115,PMC4784155_EJD-10-59-g001.jpg,CC BY-NC-SA
ROCO_85116,PMC3771790_jls0021329920008.jpg,CC BY-NC-ND
ROCO_85117,PMC4482286_euu38801.jpg,CC BY-NC
ROCO_85118,PMC2390763_IJTA2008-436870.003.jpg,CC BY
ROCO_85119,PMC4965093_pone.0160250.g001.jpg,CC BY
ROCO_85120,PMC4532027_kjim-10-1-73-13f5.jpg,CC BY-NC
ROCO_85121,PMC5416727_IJA-61-347-g002.jpg,CC BY-NC-SA
ROCO_85122,PMC3315746_1471-2474-13-32-4.jpg,CC BY
ROCO_85126,PMC3317084_ISRN.PEDIATRICS2011-154878.001.jpg,CC BY
ROCO_85127,PMC4934918_pone.0158800.g002.jpg,CC BY
ROCO_85128,PMC5352719_gr3.jpg,CC BY-NC-ND
ROCO_85129,PMC3227647_pone.0028239.g007.jpg,CC BY
ROCO_85130,PMC4173050_13018_2014_81_Fig6_HTML.jpg,CC BY
ROCO_85131,PMC4752085_1677-5538-ibju-41-2-0239-gf03.jpg,CC BY-NC
ROCO_85132,PMC5602706_TJO-5-114-g008.jpg,CC BY-NC-ND
ROCO_85134,PMC3502762_CRIM.DENTISTRY2012-127957.002.jpg,CC BY
ROCO_85135,PMC4433892_tbeq-28-021-g001.jpg,CC BY
ROCO_85136,PMC4035629_jls0041332120003.jpg,CC BY-NC-ND
ROCO_85138,PMC5688377_CRIVAM2017-4873474.002.jpg,CC BY
ROCO_85139,PMC4590354_PJMS-31-995-g002.jpg,CC BY
ROCO_85140,PMC5514182_41935_2017_8_Fig4_HTML.jpg,CC BY
ROCO_85141,PMC4842195_40064_2016_2152_Fig31_HTML.jpg,CC BY
ROCO_85142,PMC3746467_JFDS-5-16-g010.jpg,CC BY-NC-SA
ROCO_85143,PMC2992165_OJO-3-150-g002.jpg,CC BY
ROCO_85145,PMC4421236_sfp038fig4.jpg,CC BY-NC
ROCO_85146,PMC4560217_gox-3-e484-g009.jpg,CC BY-NC-ND
ROCO_85147,PMC4333554_OJO-8-73-g002.jpg,CC BY-NC-SA
ROCO_85148,PMC3662746_jls0011329740001.jpg,CC BY-NC-ND
ROCO_85149,PMC4736612_12891_2016_902_Fig3_HTML.jpg,CC BY
ROCO_85151,PMC3857539_fnhum-07-00850-g0008.jpg,CC BY
ROCO_85152,PMC4756950_1677-5538-ibju-41-6-1209-gf01.jpg,CC BY
ROCO_85153,PMC2505210_11999_2007_105_Fig8_HTML.jpg,NO-CC CODE
ROCO_85154,PMC3699451_jcm-2-2011-035f2.jpg,NO-CC CODE
ROCO_85155,PMC2491605_1756-3305-1-22-7.jpg,CC BY
ROCO_85156,PMC4204284_JAIM-5-148-g005.jpg,CC BY-NC-SA
ROCO_85157,PMC3305492_2040-7378-4-1-2.jpg,CC BY
ROCO_85159,PMC4610975_gr4.jpg,CC BY-NC-ND
ROCO_85160,PMC4294632_rju14902.jpg,CC BY-NC
ROCO_85161,PMC3954330_rcse9406-440-01.jpg,CC BY
ROCO_85163,PMC4132253_ijwh-6-735Fig4.jpg,CC BY-NC
ROCO_85164,PMC4718274_medi-95-e2470-g001.jpg,CC BY-NC-ND
ROCO_85167,PMC5429258_10195_2017_447_Fig1_HTML.jpg,CC BY
ROCO_85170,PMC4677346_11701_2006_7_Fig3_HTML.jpg,NO-CC CODE
ROCO_85171,PMC4556196_12917_2015_544_Fig1_HTML.jpg,CC BY
ROCO_85173,PMC3258084_opth-5-1767f5.jpg,NO-CC CODE
ROCO_85174,PMC5033476_pone.0161258.g002.jpg,CC BY
ROCO_85175,PMC3340967_jls0041128030001.jpg,CC BY-NC-ND
ROCO_85176,PMC4150583_gr3.jpg,CC BY-NC-ND
ROCO_85177,PMC3113175_jsls-4-3-231-g04.jpg,CC BY-NC-ND
ROCO_85178,PMC4241741_CRIOG2014-963454.001.jpg,CC BY
ROCO_85179,PMC5327509_12903_2017_349_Fig5_HTML.jpg,CC BY
ROCO_85181,PMC3084338_nihms255513f10.jpg,NO-CC CODE
ROCO_85182,PMC5533068_aps-2017-44-4-266f9.jpg,CC BY-NC
ROCO_85183,PMC3718843_opth-7-1463Fig4.jpg,NO-CC CODE
ROCO_85184,PMC3798205_opth-7-2019Fig4.jpg,CC BY-NC
ROCO_85185,PMC3199841_CTO-06-07-g-008.jpg,CC BY-NC-ND
ROCO_85186,PMC4166389_kjae-67-148-g001.jpg,CC BY-NC
ROCO_85189,PMC3996720_astr-86-177-g001.jpg,CC BY-NC
ROCO_85190,PMC2634783_a8_fig2.jpg,NO-CC CODE
ROCO_85193,PMC3925538_TSWJ2014-748634.002.jpg,CC BY
ROCO_85194,PMC4193127_40463_2014_36_Fig3_HTML.jpg,CC BY
ROCO_85195,PMC4610589_sensors-15-22970-g016.jpg,CC BY
ROCO_85196,PMC3359151_eplasty12e24_fig1.jpg,CC BY
ROCO_85197,PMC2488349_1752-1947-2-231-1.jpg,CC BY
ROCO_85198,PMC3214749_ORT-1745-3674-81-593-g001.jpg,CC BY
ROCO_85199,PMC5618458_JMP-42-128-g001.jpg,CC BY-NC-SA
ROCO_85201,PMC5602140_TJO-5-192-g002.jpg,CC BY-NC-ND
ROCO_85202,PMC5392552_JoU-2017-0005-g001.jpg,NO-CC CODE
ROCO_85203,PMC4738718_CMMM2016-9343017.007.jpg,CC BY
ROCO_85204,PMC3467882_JPBS-4-149-g003.jpg,CC BY-NC-SA
ROCO_85205,PMC2367662_ehp0116-a00198f1.jpg,CC0
ROCO_85206,PMC3426510_pone.0040978.g001.jpg,CC BY
ROCO_85207,PMC4130911_kjod-44-157-g007.jpg,CC BY-NC
ROCO_85208,PMC4741003_13256_2015_797_Fig4_HTML.jpg,CC BY
ROCO_85209,PMC2908221_kjae-59-17-g001.jpg,CC BY-NC
ROCO_85211,PMC2825125_IJPS-41-20-g005.jpg,CC BY
ROCO_85212,PMC5620516_scipharm-85-00028-g002.jpg,CC BY
ROCO_85215,PMC3557737_WIITM-7-19474-g006.jpg,CC BY-NC-ND
ROCO_85216,PMC2933524_JISP-14-18-g005.jpg,CC BY
ROCO_85218,PMC5110924_kjn-12-84-g001.jpg,CC BY-NC
ROCO_85219,PMC4448250_IJO-63-282-g002.jpg,CC BY-NC-SA
ROCO_85220,PMC5242440_pone.0169576.g001.jpg,CC BY
ROCO_85221,PMC3511483_pone.0049485.g038.jpg,CC BY
ROCO_85222,PMC4153503_NRR-9-463-g003.jpg,CC BY-NC-SA
ROCO_85223,PMC5397762_13293_2017_135_Fig1_HTML.jpg,CC BY
ROCO_85224,PMC4152832_biodiversity_data_journal-2-e1156-g001_e.jpg,CC BY
ROCO_85225,PMC3606759_CRIM.OBGYN2013-613709.003.jpg,CC BY
ROCO_85226,PMC4967634_kjae-69-382-g001.jpg,CC BY-NC
ROCO_85227,PMC5710055_RomJOphthalmol-61-60-g002.jpg,CC BY
ROCO_85229,PMC3481235_jls0021228750004.jpg,CC BY-NC-ND
ROCO_85231,PMC4311598_rbfis-18-06-0538-gf01.jpg,CC BY
ROCO_85233,PMC5187572_brainsci-06-00058-g009.jpg,CC BY
ROCO_85235,PMC3407459_jls0011228260001.jpg,CC BY-NC-ND
ROCO_85236,PMC3171360_1687-4153-2010-107036-2.jpg,NO-CC CODE
ROCO_85237,PMC5621036_sensors-17-02011-g012.jpg,CC BY
ROCO_85238,PMC4335623_opth-9-337Fig4.jpg,CC BY-NC
ROCO_85239,PMC4664860_omv02903.jpg,CC BY-NC
ROCO_85240,PMC5331837_EUS-6-12-g003.jpg,CC BY-NC-SA
ROCO_85241,PMC4811993_gr4.jpg,CC BY-NC-ND
ROCO_85243,PMC2946042_kjae-59-214-g004.jpg,CC BY-NC
ROCO_85244,PMC1550934_cc4922-1.jpg,CC BY
ROCO_85245,PMC4959132_13535_2014_3_Fig2_HTML.jpg,CC BY
ROCO_85247,PMC3542856_jbc-15-462-g003.jpg,CC BY-NC
ROCO_85249,PMC5190976_sensors-16-01995-g005.jpg,CC BY
ROCO_85250,PMC3597843_ksrr-25-30-g005.jpg,CC BY-NC
ROCO_85251,PMC3260623_sensors-09-08924f7.jpg,CC BY
ROCO_85252,PMC2740506_IJPS-41-110-g005.jpg,CC BY
ROCO_85253,PMC3306079_jovr-6-1-063f2.jpg,CC BY
ROCO_85254,PMC3718403_aob-20-226-g01.jpg,CC BY-NC
ROCO_85255,PMC4111577_pone.0103334.g003.jpg,CC BY
ROCO_85256,PMC2858931_VMI2010-789465.002.jpg,CC BY
ROCO_85257,PMC3498864_jovr-04-256f1.jpg,NO-CC CODE
ROCO_85259,PMC3574524_OJO-5-204-g002.jpg,CC BY-NC-SA
ROCO_85260,PMC4290170_IDOJ-5-109-g005.jpg,CC BY-NC-SA
ROCO_85262,PMC3153147_tmh-39-1-suppl_1-3-g068.jpg,NO-CC CODE
ROCO_85265,PMC3199815_CTO-08-10-g-002.jpg,CC BY-NC-ND
ROCO_85266,PMC3021261_jsls-1-2-135-g03.jpg,CC BY-NC-ND
ROCO_85267,PMC5122603_40902_2016_96_Fig4_HTML.jpg,CC BY
ROCO_85268,PMC3873314_isd-43-261-g002.jpg,CC BY-NC
ROCO_85271,PMC4626572_gr5.jpg,CC BY
ROCO_85272,PMC1570479_1746-1596-1-27-1.jpg,CC BY
ROCO_85273,PMC5459150_materials-10-00152-g008.jpg,CC BY
ROCO_85274,PMC3697942_exbotj_ert137_f0003.jpg,CC BY-NC
ROCO_85276,PMC5215189_ECE3-7-107-g003.jpg,CC BY
ROCO_85278,PMC3015445_jsls-5-3-203-g02.jpg,CC BY-NC-ND
ROCO_85279,PMC3819696_pghn-16-185-g003.jpg,CC BY-NC
ROCO_85280,PMC4974670_13017_2016_92_Fig7_HTML.jpg,CC BY
ROCO_85281,PMC1388193_1743-422X-3-6-3.jpg,CC BY
ROCO_85282,PMC3296324_NAJMS-4-81-g001.jpg,CC BY-NC-SA
ROCO_85283,PMC3710613_ECAM2013-984763.011.jpg,CC BY
ROCO_85284,PMC3385326_aps-39-106-g001.jpg,CC BY-NC
ROCO_85285,PMC4561878_gr3.jpg,CC BY-NC-ND
ROCO_85287,PMC3522409_iranjradiol-08-39-g003.jpg,CC BY
ROCO_85288,PMC4822107_jbc-19-53-g001.jpg,CC BY-NC
ROCO_85290,PMC2769358_1757-1626-0002-0000007509-001.jpg,CC BY
ROCO_85292,PMC3015942_jsls-13-2-207-g05.jpg,CC BY-NC-ND
ROCO_85293,PMC3015558_jsls-9-1-78-g01.jpg,CC BY-NC-ND
ROCO_85294,PMC2651878_1477-7819-7-24-3.jpg,CC BY
ROCO_85295,PMC5109855_JISPCD-6-417-g002.jpg,CC BY-NC-SA
ROCO_85296,PMC5661183_TJO-47-302-g6.jpg,CC BY
ROCO_85298,PMC3742427_265_2013_1489_Fig2_HTML.jpg,NO-CC CODE
ROCO_85299,PMC4564917_WJNM-14-160-g002.jpg,CC BY-NC-SA
ROCO_85300,PMC3413368_JCB_201207117_Fig2.jpg,CC BY-NC-SA
ROCO_85301,PMC4332305_fnhum-09-00021-g0006.jpg,CC BY
ROCO_85303,PMC5586848_mpp-0023-0174-g01.jpg,CC BY-NC
ROCO_85304,PMC5098779_mder-9-389Fig3.jpg,CC BY-NC
ROCO_85305,PMC4604637_SNI-6-159-g001.jpg,CC BY-NC-SA
ROCO_85307,PMC5398866_PAMJ-26-74-g002.jpg,CC BY
ROCO_85308,PMC5266139_ARYA-12-206f3.jpg,CC BY-NC
ROCO_85309,PMC3831768_IJO-61-511-g001.jpg,CC BY-NC-SA
ROCO_85310,PMC3411437_1752-1947-6-161-7.jpg,CC BY
ROCO_85312,PMC4529636_gr1.jpg,CC BY-NC-ND
ROCO_85313,PMC5107626_alm-37-84-g001.jpg,CC BY-NC
ROCO_85314,PMC4093630_ijcpd-05-01-g001.jpg,CC BY
ROCO_85316,PMC5266173_medi-96-e5826-g009.jpg,CC BY-ND
ROCO_85317,PMC5130053_ijos201394f5.jpg,CC BY-NC-ND
ROCO_85318,PMC5135729_num-08-06-40371-g004.jpg,CC BY-NC
ROCO_85319,PMC3892055_1749-8090-9-7-3.jpg,CC BY
ROCO_85320,PMC4968171_ijcpd-03-069-g003.jpg,CC BY
ROCO_85321,PMC3015526_jsls-8-2-171-g01.jpg,CC BY-NC-ND
ROCO_85322,PMC2709008_opth-3-069f2.jpg,NO-CC CODE
ROCO_85323,PMC5134017_rsif20160665-g7.jpg,CC BY
ROCO_85324,PMC5450481_JFDS-9-36-g003.jpg,CC BY-NC-SA
ROCO_85325,PMC3504281_CRIM.ORTHOPEDICS2011-497854.002.jpg,CC BY
ROCO_85326,PMC3015782_jsls-11-1-119-g05.jpg,CC BY-NC-ND
ROCO_85328,PMC3166683_gnl-5-383-g002.jpg,CC BY-NC
ROCO_85331,PMC3840136_jcn-9-252-g001.jpg,CC BY-NC
ROCO_85332,PMC3706344_2191-219X-3-28-1.jpg,CC BY
ROCO_85333,PMC5576087_13256_2017_1411_Fig1_HTML.jpg,CC BY
ROCO_85335,PMC5452579_IJO-65-282-g002.jpg,CC BY-NC-SA
ROCO_85336,PMC3035580_1746-4811-7-1-3.jpg,CC BY
ROCO_85337,PMC4799175_gr1.jpg,CC BY-NC-ND
ROCO_85338,PMC4681794_CRID2015-502394.002.jpg,CC BY
ROCO_85339,PMC4850708_13065_2016_170_Fig5_HTML.jpg,CC BY
ROCO_85340,PMC3220066_CCD-1-36-g003.jpg,CC BY-NC-SA
ROCO_85341,PMC4368101_wcc0005-0389-f1.jpg,CC BY-NC-ND
ROCO_85342,PMC5498923_JHE2017-5703216.003.jpg,CC BY
ROCO_85343,PMC2889718_fnhum-04-00042-g005.jpg,NO-CC CODE
ROCO_85345,PMC3616308_SHR47668902.jpg,CC BY-NC
ROCO_85346,PMC3793314_JOP2013-518479.008.jpg,CC BY
ROCO_85347,PMC4222714_imcrj-7-155Fig1.jpg,CC BY-NC
ROCO_85348,PMC4576782_cm-88-233f2.jpg,CC BY-NC-ND
ROCO_85349,PMC4165054_IJN-24-297-g005.jpg,CC BY-NC-SA
ROCO_85350,PMC3134047_JISP-15-46-g006.jpg,CC BY-NC-SA
ROCO_85351,PMC2515289_1752-2897-2-6-3.jpg,CC BY
ROCO_85352,PMC5097778_40064_2016_3601_Fig4_HTML.jpg,CC BY
ROCO_85353,PMC3582099_CRIM.RADIOLOGY2013-214804.003.jpg,CC BY
ROCO_85354,PMC5016963_13018_2016_430_Fig5_HTML.jpg,CC BY
ROCO_85355,PMC3581867_fonc-03-00034-g001.jpg,CC BY
ROCO_85356,PMC5200990_IJO-64-847-g001.jpg,CC BY-NC-SA
ROCO_85357,PMC2821655_IJOL2009-739798.002.jpg,CC BY
ROCO_85358,PMC4351448_zookeys-483-081-g001.jpg,CC BY
ROCO_85359,PMC2688214_ar2531-1.jpg,NO-CC CODE
ROCO_85360,PMC4845409_JOCR-6-40-g003.jpg,CC BY-NC-SA
ROCO_85361,PMC4956632_13244_2016_507_Fig21_HTML.jpg,CC BY
ROCO_85362,PMC5551817_materials-10-00774-g004.jpg,CC BY
ROCO_85363,PMC3388865_Beilstein_J_Org_Chem-08-763-g007.jpg,CC BY
ROCO_85364,PMC4589341_pone.0138919.g011.jpg,CC BY
ROCO_85365,PMC4528717_12886_2015_84_Fig1_HTML.jpg,CC BY
ROCO_85366,PMC4553720_AJNS-10-133-g003.jpg,CC BY-NC-SA
ROCO_85368,PMC4374236_SJA-9-221-g002.jpg,CC BY-NC-SA
ROCO_85370,PMC4805622_13244_2015_459_Fig12_HTML.jpg,CC BY
ROCO_85371,PMC3211184_1556-276X-6-137-8.jpg,CC BY
ROCO_85373,PMC239963_1477-7819-1-19-1.jpg,NO-CC CODE
ROCO_85374,PMC2852763_UPS-0300-9734-114-189-g004.jpg,CC BY
ROCO_85375,PMC5380796_gr4.jpg,CC BY-NC-ND
ROCO_85376,PMC2491605_1756-3305-1-22-3.jpg,CC BY
ROCO_85380,PMC3852286_1748-717X-8-233-3.jpg,CC BY
ROCO_85381,PMC2825125_IJPS-41-20-g008.jpg,CC BY
ROCO_85382,PMC2515567_381_2008_618_Fig4_HTML.jpg,NO-CC CODE
ROCO_85383,PMC5552000_i1552-5783-58-10-3975-f11.jpg,CC BY-NC-ND
ROCO_85384,PMC3299122_SJA-6-69-g002.jpg,CC BY-NC-SA
ROCO_85387,PMC2895298_IJSS-3-4-g002.jpg,CC BY
ROCO_85389,PMC4349483_12610_2014_20_Fig3_HTML.jpg,CC BY
ROCO_85390,PMC3129756_IJO-59-303-g007.jpg,CC BY-NC-SA
ROCO_85391,PMC4611930_JOMFP-19-205-g005.jpg,CC BY-NC-SA
ROCO_85392,PMC3244017_sensors-10-01338f7.jpg,CC BY
ROCO_85393,PMC3835922_11701_2013_398_Fig1_HTML.jpg,NO-CC CODE
ROCO_85394,PMC4845416_JOCR-6-61-g004.jpg,CC BY-NC-SA
ROCO_85395,PMC3088422_ZooKeys-067-011-g005.jpg,CC BY
ROCO_85396,PMC3043392_jsls-6-1-81-g03.jpg,NO-CC CODE
ROCO_85397,PMC2971489_UPS-0300-9734-115-291-g004.jpg,CC BY
ROCO_85398,PMC4561672_fnbeh-09-00247-g0004.jpg,CC BY
ROCO_85399,PMC5021277_pone.0162311.g003.jpg,CC BY
ROCO_85400,PMC3015638_jsls-9-4-393-g08.jpg,CC BY-NC-ND
ROCO_85402,PMC5469240_IJPS-50-74-g004.jpg,CC BY-NC-SA
ROCO_85404,PMC3705476_sensors-08-04866f3.jpg,CC BY
ROCO_85405,PMC4541788_rbccv-30-03-0395-g02.jpg,CC BY
ROCO_85406,PMC2831984_ehp-118-a20bf2.jpg,CC0
ROCO_85407,PMC4146217_NRR-9-909-g001.jpg,CC BY-NC-SA
ROCO_85408,PMC3621155_CRIM.NM2013-178291.001.jpg,CC BY
ROCO_85409,PMC2881520_kjae-58-450-g001.jpg,CC BY-NC
ROCO_85410,PMC3635050_JCB-5-20587-g004.jpg,CC BY-NC-ND
ROCO_85411,PMC5361470_IJOrtho-51-187-g007.jpg,CC BY-NC-SA
ROCO_85412,PMC4481832_rbfis-19-02-0122-gf01.jpg,CC BY
ROCO_85413,PMC4247469_11701_2007_14_Fig1_HTML.jpg,NO-CC CODE
ROCO_85414,PMC3015638_jsls-9-4-393-g06.jpg,CC BY-NC-ND
ROCO_85415,PMC4904662_CJGH2016-6379425.003.jpg,CC BY
ROCO_85416,PMC4195934_openhrt2013000014f02.jpg,CC BY-NC
ROCO_85417,PMC5566319_mder-10-189Fig6.jpg,CC BY-NC
ROCO_85419,PMC2705511_ijms-10-02681f8.jpg,CC BY
ROCO_85420,PMC3237144_IJA-55-456-g006.jpg,CC BY-NC-SA
ROCO_85421,PMC4782466_APC-9-39-g001.jpg,CC BY-NC-SA
ROCO_85422,PMC4300813_10.1177_1947603510383973-fig5.jpg,NO-CC CODE
ROCO_85423,PMC2797769_1756-3305-2-63-2.jpg,CC BY
ROCO_85424,PMC5215605_srep39685-f6.jpg,CC BY
ROCO_85425,PMC3564471_medrep-05-03-g002.jpg,CC BY-NC
ROCO_85426,PMC2737150_jem.2069iti2fig1.jpg,NO-CC CODE
ROCO_85427,PMC3038503_IJO-59-43-g006.jpg,CC BY
ROCO_85428,PMC4418373_mjhid-7-1-e2015032f2.jpg,CC BY
ROCO_85429,PMC3932228_TSWJ2014-718765.015.jpg,CC BY
ROCO_85431,PMC5257178_gr1.jpg,CC BY-NC-ND
ROCO_85432,PMC3678807_rmmj-2-4-e0064_Figure2.jpg,CC BY
ROCO_85433,PMC5456467_materials-09-00114-g005.jpg,CC BY
ROCO_85434,PMC3612231_DRJ-9-783-g001.jpg,CC BY-NC-SA
ROCO_85435,PMC5402482_JNRP-8-185-g001.jpg,CC BY-NC-SA
ROCO_85436,PMC4189194_13028_2014_64_Fig1_HTML.jpg,CC BY
ROCO_85438,PMC2917558_248_2010_9667_Fig7_HTML.jpg,NO-CC CODE
ROCO_85439,PMC2762601_pone.0007623.g001.jpg,CC BY
ROCO_85440,PMC4745661_amjcaserep-17-65-g006.jpg,NO-CC CODE
ROCO_85441,PMC2515298_1471-2342-8-13-7.jpg,CC BY
ROCO_85442,PMC3901898_IJPS-46-171-g027.jpg,CC BY-NC-SA
ROCO_85443,PMC3494562_1556-276X-7-505-5.jpg,CC BY
ROCO_85444,PMC3342800_gr2.jpg,NO-CC CODE
ROCO_85446,PMC4802041_SCIENTIFICA2016-3927340.007.jpg,CC BY
ROCO_85447,PMC3749407_mb-37-155-g003.jpg,CC BY-NC
ROCO_85448,PMC2496978_vhrm0402-315-03.jpg,NO-CC CODE
ROCO_85450,PMC4157252_JPBS-6-135-g005.jpg,CC BY-NC-SA
ROCO_85453,PMC4257663_pone.0114358.g002.jpg,CC BY
ROCO_85454,PMC4790144_JCVJS-7-26-g001.jpg,CC BY-NC-SA
ROCO_85455,PMC3828490_10195_2013_245_Fig5_HTML.jpg,NO-CC CODE
ROCO_85456,PMC4335955_10-1055-s-0033-1353367-i130065cr-1.jpg,NO-CC CODE
ROCO_85457,PMC4595496_gr5.jpg,CC BY-NC-ND
ROCO_85459,PMC3249724_JLP-3-89-g001.jpg,CC BY-NC-SA
ROCO_85461,PMC2001148_umj7602-102-f1.jpg,NO-CC CODE
ROCO_85462,PMC3063818_1471-213X-11-16-5.jpg,CC BY
ROCO_85463,PMC4482009_sensors-15-10255-g001.jpg,CC BY
ROCO_85464,PMC3097713_biij-04-e12-g02.jpg,CC BY
ROCO_85465,PMC3015822_jsls-11-3-394-g03.jpg,CC BY-NC-ND
ROCO_85466,PMC4305273_pd0034-1289-f2.jpg,CC BY
ROCO_85467,PMC4067795_CCD-5-252-g002.jpg,CC BY-NC-SA
ROCO_85468,PMC3025879_1532-429X-13-7-6.jpg,CC BY
ROCO_85469,PMC4981944_JISPCD-6-387-g004.jpg,CC BY-NC-SA
ROCO_85471,PMC4279552_sensors-14-21603f21.jpg,CC BY
ROCO_85472,PMC5502214_40510_2017_172_Fig6_HTML.jpg,CC BY
ROCO_85474,PMC2872305_ijerph-07-00938f8.jpg,CC BY
ROCO_85475,PMC2064275_jcb1770748f04.jpg,CC BY-NC-SA
ROCO_85478,PMC2852763_UPS-0300-9734-114-189-g005.jpg,CC BY
ROCO_85479,PMC1913183_268_2006_724_f7.jpg,NO-CC CODE
ROCO_85480,PMC3873258_pntd.0002448.g001.jpg,CC0
ROCO_85481,PMC4850815_IJO-64-157-g003.jpg,CC BY-NC-SA
ROCO_85482,PMC4644307_jjm-08-10-23686-g001.jpg,CC BY-NC
ROCO_85483,PMC5075461_PAMJ-24-257-g001.jpg,CC BY
ROCO_85484,PMC3047636_264_2010_1033_Fig3_HTML.jpg,NO-CC CODE
ROCO_85486,PMC5288330_gr7.jpg,CC BY-NC-ND
ROCO_85488,PMC4666232_11751_2015_239_Fig4_HTML.jpg,CC BY
ROCO_85489,PMC3716956_2040-7378-5-9-9.jpg,CC BY
ROCO_85491,PMC4553746_AJNS-10-250-g001.jpg,CC BY-NC-SA
ROCO_85492,PMC3582858_tre-03-133-2893-1-g015.jpg,CC BY-NC-ND
ROCO_85493,PMC4000226_pone.0095823.g005.jpg,CC BY
ROCO_85496,PMC5210177_IJBI2016-5054912.010.jpg,CC BY
ROCO_85497,PMC3102827_kjo-25-210-g001.jpg,CC BY-NC
ROCO_85498,PMC5657179_OJO-10-259-g002.jpg,CC BY-NC-SA
ROCO_85499,PMC5408540_ACA-20-262-g001.jpg,CC BY-NC-SA
ROCO_85500,PMC3601107_pone.0059587.g002.jpg,CC BY
ROCO_85501,PMC3015713_jsls-10-3-326-g05.jpg,CC BY-NC-ND
ROCO_85502,PMC3961109_ETM-07-04-0804-g03.jpg,CC BY
ROCO_85503,PMC3543885_IJOrtho-46-668-g002.jpg,CC BY-NC-SA
ROCO_85504,PMC4894444_srep06896-f3.jpg,CC BY-NC-ND
ROCO_85505,PMC5362851_10.1177_2055116915585018-fig1.jpg,CC BY-NC
ROCO_85506,PMC5453237_materials-07-03699f9.jpg,CC BY
ROCO_85507,PMC2442600_1471-2474-9-78-12.jpg,CC BY
ROCO_85508,PMC4046594_IJEM-17-667-g001.jpg,CC BY-NC-SA
ROCO_85511,PMC5502214_40510_2017_172_Fig5_HTML.jpg,CC BY
ROCO_85513,PMC3559118_IJMS-36-54-g001.jpg,NO-CC CODE
ROCO_85515,PMC2505288_11999_2007_29_Fig7_HTML.jpg,NO-CC CODE
ROCO_85516,PMC3376597_sensors-12-02373f15.jpg,CC BY
ROCO_85517,PMC3705526_sensors-08-05673f56.jpg,CC BY
ROCO_85518,PMC4899575_gr2.jpg,CC BY-NC-ND
ROCO_85519,PMC4924421_JCAS-9-93-g001.jpg,CC BY-NC-SA
ROCO_85521,PMC3212237_1556-276X-6-88-4.jpg,CC BY
ROCO_85522,PMC4702055_CTO-14-06-g-001.jpg,CC BY
ROCO_85523,PMC4368015_jced-7-e34-g002.jpg,CC BY
ROCO_85524,PMC3078751_fnhum-05-00038-g003.jpg,NO-CC CODE
ROCO_85526,PMC2726560_1752-1947-0003-0000008109-1.jpg,CC BY
ROCO_85527,PMC4279552_sensors-14-21603f22.jpg,CC BY
ROCO_85528,PMC3015720_jsls-11-2-208-g03.jpg,CC BY-NC-ND
ROCO_85529,PMC5126499_CG-CGCR160106F001.jpg,CC BY-NC-ND
ROCO_85530,PMC3474268_opth-6-1665f2.jpg,NO-CC CODE
ROCO_85531,PMC3349102_TSWJ2012-156186.004.jpg,CC BY
ROCO_85532,PMC4946507_txd-2-e53-g002.jpg,CC BY-NC-ND
ROCO_85533,PMC4737055_PSI2016-7089123.003.jpg,CC BY
ROCO_85535,PMC5433650_JCIS-7-16-g005.jpg,CC BY-NC-SA
ROCO_85536,PMC4410752_CRIU2015-202059.005.jpg,CC BY
ROCO_85537,PMC5580046_sensors-17-01880-g002.jpg,CC BY
ROCO_85538,PMC4877874_OAMJMS-3-310-g003.jpg,CC BY
ROCO_85540,PMC5386159_nmccrj-3-107-g001.jpg,CC BY-NC-ND
ROCO_85541,PMC4274152_mder-8-011Fig1.jpg,CC BY-NC
ROCO_85543,PMC3625587_GRP2013-329385.005.jpg,CC BY
ROCO_85544,PMC3148864_jls0021127180002.jpg,CC BY-NC-ND
ROCO_85546,PMC3016800_jsls-8-3-279-g04.jpg,NO-CC CODE
ROCO_85547,PMC3170857_IJHEP2011-960720.002.jpg,CC BY
ROCO_85549,PMC1780062_1471-2334-6-179-3.jpg,CC BY
ROCO_85550,PMC2553649_yjbm_81_3_115_g01.jpg,NO-CC CODE
ROCO_85551,PMC5005736_40798_2015_14_Fig2_HTML.jpg,CC BY
ROCO_85552,PMC4687156_12862_2015_565_Fig3_HTML.jpg,CC BY
ROCO_85554,PMC3097622_biij-02-e32-g02.jpg,CC BY
ROCO_85555,PMC1215526_1743-422X-2-59-1.jpg,CC BY
ROCO_85556,PMC3402438_pone.0037462.g002.jpg,CC BY
ROCO_85557,PMC5255974_41114_2016_1_Fig50.jpg,NO-CC CODE
ROCO_85558,PMC5582807_gr3.jpg,CC BY-NC-ND
ROCO_85559,PMC4845403_JOCR-6-23-g002.jpg,CC BY-NC-SA
ROCO_85560,PMC3139641_pone.0022406.g002.jpg,CC BY
