ROCO_ID,PMC_ID,CC
ROCO_52580,PMC4064476_gr3.jpg,CC BY-NC-ND
ROCO_52581,PMC2810583_ymj-46-724-g002.jpg,CC BY-NC
ROCO_52583,PMC3198189_kjae-61-257-g003.jpg,CC BY-NC
ROCO_52584,PMC3468931_0392-100X-32-266-g002.jpg,CC BY-NC-ND
ROCO_52585,PMC441405_1476-7120-2-5-3.jpg,NO-CC CODE
ROCO_52586,PMC5537388_gr4.jpg,CC BY-NC-ND
ROCO_52587,PMC5161770_jocgp-06-068-g005.jpg,CC BY
ROCO_52588,PMC4821324_gr1.jpg,CC BY-NC-ND
ROCO_52589,PMC4281902_mprs-36-067f1.jpg,CC BY-NC
ROCO_52590,PMC3221407_pamj-8-5-g001.jpg,CC BY
ROCO_52591,PMC5014952_CRIOT2016-9723806.001.jpg,CC BY
ROCO_52592,PMC5494047_cjim-8-116-g002.jpg,CC BY
ROCO_52594,PMC4027118_btrt-1-28-g003.jpg,CC BY-NC
ROCO_52595,PMC4442260_BMRI2015-574086.003.jpg,CC BY
ROCO_52597,PMC2740269_1757-1626-0002-0000007029-002.jpg,CC BY
ROCO_52599,PMC3702719_ETM-05-06-1623-g08.jpg,CC BY
ROCO_52600,PMC5101401_cureus-0008-00000000820-i02.jpg,CC BY
ROCO_52601,PMC3716031_JCHIMP-3-20503-g003.jpg,CC BY
ROCO_52602,PMC1950215_247_2007_495_Fig10_HTML.jpg,NO-CC CODE
ROCO_52603,PMC4834392_BMRI2016-3487437.002.jpg,CC BY
ROCO_52604,PMC4613419_IJCIIS-5-196-g006.jpg,CC BY-NC-SA
ROCO_52605,PMC4770653_JPN-10-371-g001.jpg,CC BY-NC-SA
ROCO_52606,PMC3516963_WIITM-7-17667-g001.jpg,CC BY-NC-ND
ROCO_52607,PMC4448748_f1000research-3-6622-g0006.jpg,CC BY
ROCO_52609,PMC4857346_10.1177_2050313X14554478-fig8.jpg,CC BY-NC
ROCO_52611,PMC3398069_crg-0006-0438-g01.jpg,CC BY-NC-ND
ROCO_52612,PMC3350266_CRIM.RADIOLOGY2011-108023.004.jpg,CC BY
ROCO_52613,PMC3726508_1752-1947-7-186-2.jpg,CC BY
ROCO_52616,PMC3876619_SAJC-1-95b-g001.jpg,CC BY-NC-SA
ROCO_52617,PMC5483416_WJGE-9-243-g001.jpg,CC BY-NC
ROCO_52620,PMC3640179_kjae-64-388-g001.jpg,CC BY-NC
ROCO_52621,PMC4046628_1477-7819-12-125-7.jpg,CC BY
ROCO_52622,PMC2203974_1746-1596-2-44-2.jpg,CC BY
ROCO_52623,PMC4521227_SNI-6-121-g008.jpg,CC BY-NC-SA
ROCO_52624,PMC3388273_crg-0006-0118-g01.jpg,CC BY-NC-ND
ROCO_52625,PMC5208553_cureus-0008-00000000908-i03.jpg,CC BY
ROCO_52626,PMC3658238_imcrj-4-049f2.jpg,NO-CC CODE
ROCO_52627,PMC5348159_medi-96-e6204-g001.jpg,CC BY-SA
ROCO_52628,PMC4906336_IJCCM-20-238-g003.jpg,CC BY-NC-SA
ROCO_52629,PMC3255345_boe-3-1-86-g009.jpg,CC BY-NC-ND
ROCO_52630,PMC5333671_moj-9-054-f1.jpg,CC BY
ROCO_52631,PMC4305576_jpts-27-255-g001.jpg,CC BY-NC-ND
ROCO_52632,PMC2833307_JO2010-616130.003.jpg,CC BY
ROCO_52633,PMC5098759_imcrj-9-347Fig2.jpg,CC BY-NC
ROCO_52634,PMC3320060_IJD2012-745265.007.jpg,CC BY
ROCO_52635,PMC2775722_1749-799X-4-40-2.jpg,CC BY
ROCO_52636,PMC3859204_CRIM.ONCMED2013-862585.003.jpg,CC BY
ROCO_52637,PMC4970252_13052_2016_283_Fig1_HTML.jpg,CC BY
ROCO_52638,PMC4341266_PAMJ-19-124-g001.jpg,CC BY
ROCO_52639,PMC3466823_jthc-5-95-g001.jpg,CC BY-NC
ROCO_52640,PMC3417939_lra-2-001f28.jpg,NO-CC CODE
ROCO_52641,PMC5005224_40064_2016_3121_Fig4_HTML.jpg,CC BY
ROCO_52642,PMC4661488_gr1.jpg,CC BY-NC-ND
ROCO_52643,PMC4546733_CRIOG2015-687183.001.jpg,CC BY
ROCO_52644,PMC5348775_12871_2017_336_Fig2_HTML.jpg,CC BY
ROCO_52645,PMC4466449_jbm-22-83-g002.jpg,CC BY-NC
ROCO_52646,PMC4322405_APC-8-59-g004.jpg,CC BY-NC-SA
ROCO_52647,PMC4562047_ijcpd-08-133-g008.jpg,CC BY
ROCO_52648,PMC4330236_13244_2014_373_Fig9_HTML.jpg,NO-CC CODE
ROCO_52649,PMC3771771_jls0011228390001.jpg,CC BY-NC-ND
ROCO_52650,PMC4181738_ijwh-6-857Fig8.jpg,CC BY-NC
ROCO_52651,PMC5156889_cop-0007-0239-g01.jpg,CC BY-NC
ROCO_52652,PMC5573012_2176-9451-dpjo-22-04-00061-gf3.jpg,CC BY
ROCO_52653,PMC5577032_CG-CGCR170074F002.jpg,CC BY-NC-ND
ROCO_52654,PMC4847517_kjn-11-191-g003.jpg,CC BY-NC
ROCO_52657,PMC4156026_f1000research-3-5014-g0001.jpg,CC BY
ROCO_52658,PMC3786068_40064_2013_523_Fig1_HTML.jpg,CC BY
ROCO_52660,PMC5733155_CRIA2017-4671856.002.jpg,CC BY
ROCO_52661,PMC5358121_cr-05-155-g004.jpg,CC BY
ROCO_52663,PMC5473737_gr5.jpg,CC BY-NC-ND
ROCO_52664,PMC4602731_medi-94-e558-g006.jpg,CC BY-NC
ROCO_52665,PMC3665882_aps-40-283-g005.jpg,CC BY-NC
ROCO_52666,PMC3152917_1752-1947-5-279-1.jpg,CC BY
ROCO_52667,PMC4568352_CRIID2015-123852.002.jpg,CC BY
ROCO_52668,PMC3369410_crg-0006-0260-g02.jpg,CC BY-NC-ND
ROCO_52669,PMC3599746_1752-1947-7-60-1.jpg,CC BY
ROCO_52670,PMC3766657_1471-2474-14-260-1.jpg,CC BY
ROCO_52671,PMC2769418_1757-1626-0002-0000008235-001.jpg,CC BY
ROCO_52672,PMC2942892_1748-717X-5-76-3.jpg,CC BY
ROCO_52674,PMC4997022_CRID2016-2623507.008.jpg,CC BY
ROCO_52675,PMC4864348_EJHS2602-0187Fig5.jpg,NO-CC CODE
ROCO_52677,PMC4321660_ndt-11-257Fig1.jpg,CC BY-NC
ROCO_52678,PMC1828150_1471-2253-7-2-5.jpg,CC BY
ROCO_52679,PMC2390576_1752-1947-2-144-2.jpg,CC BY
ROCO_52680,PMC4429415_13018_2015_208_Fig1_HTML.jpg,CC BY
ROCO_52681,PMC4366443_gr4.jpg,CC BY-NC-ND
ROCO_52682,PMC3061900_1749-8090-6-24-5.jpg,CC BY
ROCO_52683,PMC3203725_0392-100X-31-256-g003a.jpg,CC BY-NC-ND
ROCO_52684,PMC3354795_CCD-3-86-g007.jpg,CC BY-NC-SA
ROCO_52685,PMC4601962_gr2.jpg,CC BY-NC-ND
ROCO_52686,PMC3986371_pone.0094866.g002.jpg,CC BY
ROCO_52687,PMC3173674_kcj-41-494-g002.jpg,CC BY-NC
ROCO_52688,PMC4855118_arm-40-244-g003.jpg,CC BY-NC
ROCO_52689,PMC4921175_gr3.jpg,CC BY-NC-ND
ROCO_52690,PMC3942290_ARTHRITIS2014-121069.001.jpg,CC BY
ROCO_52691,PMC5343419_12885_2017_3144_Fig3_HTML.jpg,CC BY
ROCO_52692,PMC5580005_gr1.jpg,CC BY-NC-ND
ROCO_52693,PMC4006546_CRIEM2014-817124.001.jpg,CC BY
ROCO_52694,PMC4399172_10-1055-s-0034-1398471-i0156cr-2.jpg,NO-CC CODE
ROCO_52695,PMC2924565_kju-51-583-g001.jpg,CC BY-NC
ROCO_52696,PMC4812213_etm-11-04-1265-g03.jpg,CC BY-NC-ND
ROCO_52697,PMC4214483_OL-08-06-2493-g00.jpg,CC BY
ROCO_52700,PMC4958017_10-1055-s-0036-1585578-i160005-1.jpg,NO-CC CODE
ROCO_52701,PMC4989056_CRIEM2016-6376301.002.jpg,CC BY
ROCO_52702,PMC3214859_cmj-47-57-g001.jpg,CC BY-NC
ROCO_52703,PMC3339673_OJO-5-37-g002.jpg,CC BY-NC-SA
ROCO_52704,PMC5710024_RomJOphthalmol-61-144-g004.jpg,CC BY
ROCO_52705,PMC4745865_CRIS2016-7236427.002.jpg,CC BY
ROCO_52706,PMC3173834_JCIS-1-15-g002.jpg,CC BY-NC-SA
ROCO_52708,PMC3087994_JPN-5-141-g004.jpg,CC BY
ROCO_52709,PMC4760724_PAMJ-22-210-g002.jpg,CC BY
ROCO_52711,PMC4795141_JISP-20-75-g003.jpg,CC BY-NC-SA
ROCO_52712,PMC4900126_gr4.jpg,CC BY-NC-ND
ROCO_52713,PMC5367600_eor-1-260-g002.jpg,CC BY-NC
ROCO_52714,PMC3225348_vhrm-7-661f2.jpg,NO-CC CODE
ROCO_52715,PMC3971497_CRIRA2014-246476.001.jpg,CC BY
ROCO_52717,PMC2958890_1749-8090-5-76-1.jpg,CC BY
ROCO_52718,PMC4062214_EUS-1-75-g004.jpg,CC BY-NC-SA
ROCO_52719,PMC5686473_gr2.jpg,CC BY-NC-ND
ROCO_52721,PMC3101759_SJA-5-76-g001.jpg,CC BY
ROCO_52722,PMC3541559_AOP2012-218385.003.jpg,CC BY
ROCO_52723,PMC5227147_CRIRH2016-6347901.001.jpg,CC BY
ROCO_52724,PMC2700446_ATM-03-146-g002.jpg,CC BY
ROCO_52725,PMC3477126_1479-5876-10-99-22.jpg,CC BY
ROCO_52726,PMC4656234_13244_2015_438_Fig16_HTML.jpg,CC BY
ROCO_52728,PMC3880180_1752-1947-7-292-2.jpg,CC BY
ROCO_52729,PMC3288496_cios-4-66-g002.jpg,CC BY-NC
ROCO_52730,PMC3977333_JSTCR-5-92-g002.jpg,CC BY-NC-SA
ROCO_52731,PMC3146328_0392-100X-31-47-g002.jpg,CC BY-NC-ND
ROCO_52734,PMC3070437_GMS-09-06-g-002.jpg,CC BY-NC-ND
ROCO_52735,PMC3061882_pone.0017932.g015.jpg,CC BY
ROCO_52736,PMC4575955_rjv11904.jpg,CC BY-NC
ROCO_52737,PMC3692184_DRJ-9-246-g001.jpg,CC BY-NC-SA
ROCO_52738,PMC3336246_CRIM.ID2011-837146.004.jpg,CC BY
ROCO_52739,PMC5610299_MMJ2902-0218Fig2.jpg,CC BY-NC-ND
ROCO_52740,PMC3131384_pone.0022026.g005.jpg,CC BY
ROCO_52741,PMC3172636_pamj-7-23-g003.jpg,CC BY
ROCO_52742,PMC5622844_PAMJ-27-230-g001.jpg,CC BY
ROCO_52744,PMC4657394_JoU-2015-0026-g001.jpg,NO-CC CODE
ROCO_52745,PMC5143738_CRIRA2016-5789321.001.jpg,CC BY
ROCO_52748,PMC5459640_gox-5-e1331-g002.jpg,CC BY-NC-ND
ROCO_52749,PMC2772029_JMP-33-43-g003.jpg,CC BY
ROCO_52751,PMC2912803_1471-230X-10-80-1.jpg,CC BY
ROCO_52753,PMC5326196_PAMJ-25-219-g004.jpg,CC BY
ROCO_52754,PMC5654272_CRIPE2017-4303298.004.jpg,CC BY
ROCO_52755,PMC5455952_10.1177_2325967117708307-fig3.jpg,CC BY-NC-ND
ROCO_52756,PMC3633282_JNSBM-4-223-g003.jpg,CC BY-NC-SA
ROCO_52757,PMC3099194_CRIM2011-183937.001.jpg,CC BY
ROCO_52758,PMC4405313_ccr30003-0255-f1.jpg,CC BY-NC-ND
ROCO_52759,PMC5105300_10.1177_2058460116677180-fig2.jpg,CC BY-NC
ROCO_52760,PMC4876653_IJCCM-20-299-g001.jpg,CC BY-NC-SA
ROCO_52761,PMC4295129_CRIEM2014-738506.003.jpg,CC BY
ROCO_52762,PMC4511991_12893_2015_77_Fig3_HTML.jpg,CC BY
ROCO_52763,PMC4345738_2186-3326-76-0203-g001.jpg,CC BY-NC-ND
ROCO_52764,PMC4226457_vhrm-10-609Fig2.jpg,CC BY-NC
ROCO_52767,PMC4899567_gr1.jpg,CC BY-NC-ND
ROCO_52768,PMC3634208_AMHSR-3-116-g001.jpg,CC BY-NC-SA
ROCO_52770,PMC4740354_qmj-2015-02-017-g002.jpg,NO-CC CODE
ROCO_52771,PMC5579907_EUS-6-231-g003.jpg,CC BY-NC-SA
ROCO_52772,PMC3214505_JETS-4-483-g004.jpg,CC BY-NC-SA
ROCO_52773,PMC5052910_ceem-15-012f2.jpg,CC BY-NC
ROCO_52774,PMC4362838_13256_2015_530_Fig1_HTML.jpg,CC BY
ROCO_52775,PMC2943678_ci10002616.jpg,NO-CC CODE
ROCO_52776,PMC3703704_CCD-4-88-g003.jpg,CC BY-NC-SA
ROCO_52777,PMC4173447_AER-6-157-g002.jpg,CC BY-NC-SA
ROCO_52778,PMC5247513_gr4.jpg,CC BY-NC-ND
ROCO_52779,PMC5073778_IJCCM-20-608-g001.jpg,CC BY-NC-SA
ROCO_52780,PMC2518131_1757-1626-1-76-1.jpg,CC BY
ROCO_52782,PMC5215259_can-10-696fig1.jpg,CC BY
ROCO_52783,PMC4626933_JETS-8-181-g001.jpg,CC BY-NC-SA
ROCO_52784,PMC5056274_CRINM2016-6920303.002.jpg,CC BY
ROCO_52785,PMC2769475_1757-1626-0002-0000008852-003.jpg,CC BY
ROCO_52787,PMC5558342_TJOD-13-75-g3.jpg,CC BY
ROCO_52789,PMC3471588_iej-06-34-g003.jpg,CC BY
ROCO_52790,PMC4150671_abc-103-02-0e22-g02.jpg,CC BY-NC
ROCO_52791,PMC3591090_AMS-2-66-g001.jpg,CC BY-NC-SA
ROCO_52792,PMC5491081_gnl-11-474f4.jpg,CC BY-NC
ROCO_52793,PMC3148869_jls0021127290003.jpg,CC BY-NC-ND
ROCO_52794,PMC1435341_ci04000602.jpg,NO-CC CODE
ROCO_52795,PMC4367044_JNSBM-6-226-g002.jpg,CC BY-NC-SA
ROCO_52796,PMC4029743_1471-2334-13-574-1.jpg,CC BY
ROCO_52797,PMC2633279_1746-1596-3-47-1.jpg,CC BY
ROCO_52799,PMC4145482_EUS-3-198-g003.jpg,CC BY-NC-SA
ROCO_52800,PMC3415094_PAMJ-12-38-g003.jpg,CC BY
ROCO_52801,PMC4934407_ccrep-9-2016-047f1.jpg,NO-CC CODE
ROCO_52802,PMC4785692_NJS-22-43-g001.jpg,CC BY-NC-SA
ROCO_52804,PMC4327553_cro-0008-0001-g04.jpg,CC BY-NC
ROCO_52806,PMC5045540_omw079f01.jpg,CC BY-NC
ROCO_52807,PMC2769439_1757-1626-0002-0000008416-001.jpg,CC BY
ROCO_52808,PMC5587927_CRIOG2017-9705078.001.jpg,CC BY
ROCO_52809,PMC3014855_CRIM2010-357029.002.jpg,CC BY
ROCO_52811,PMC4583163_12936_2015_897_Fig13_HTML.jpg,CC BY
ROCO_52812,PMC4579748_JoU-2015-0011-g002.jpg,NO-CC CODE
ROCO_52813,PMC4636108_autopsy-05-03055-g02.jpg,CC BY-NC
ROCO_52815,PMC5204057_TOMICROJ-10-183_F1.jpg,CC BY-NC
ROCO_52816,PMC4748923_medi-95-e2681-g003.jpg,CC BY
ROCO_52818,PMC2710318_1746-4358-4-5-6.jpg,CC BY
ROCO_52819,PMC3800513_11751_2013_174_Fig2_HTML.jpg,NO-CC CODE
ROCO_52820,PMC3214511_JETS-4-511-g002.jpg,CC BY-NC-SA
ROCO_52821,PMC2989138_IJOrtho-41-139-g002.jpg,CC BY
ROCO_52822,PMC3649651_jscr-2012-10-5fig1.jpg,NO-CC CODE
ROCO_52823,PMC3401151_rt-2012-2-e23-g004.jpg,NO-CC CODE
ROCO_52824,PMC4273476_CRIOT2014-368920.002.jpg,CC BY
ROCO_52825,PMC4785789_JCIS-6-6-g004.jpg,CC BY-NC-SA
ROCO_52826,PMC5111498_cm-89-555f1.jpg,CC BY-NC-ND
ROCO_52827,PMC4076226_amjcaserep-15-275-g006.jpg,NO-CC CODE
ROCO_52828,PMC3928482_ce-47-108-g005.jpg,CC BY-NC
ROCO_52829,PMC3767017_iranjradiol-10-103-g019.jpg,CC BY
ROCO_52830,PMC3592770_ebsj03041-7.jpg,NO-CC CODE
ROCO_52831,PMC5094151_gr5.jpg,CC BY-NC-ND
ROCO_52832,PMC3852952_rjs00504.jpg,CC BY-NC
ROCO_52833,PMC4498033_MR-14-25234-g002.jpg,CC BY-NC-ND
ROCO_52835,PMC4968560_JMRS-62-239-g001.jpg,CC BY-NC-ND
ROCO_52836,PMC3864413_f00029-3.jpg,NO-CC CODE
ROCO_52837,PMC2954929_1749-7922-5-26-1.jpg,CC BY
ROCO_52838,PMC4211506_dr-2011-3-e57-g006.jpg,NO-CC CODE
ROCO_52839,PMC1458421_ci04007003.jpg,NO-CC CODE
ROCO_52840,PMC4061677_IJO-62-344-g002.jpg,CC BY-NC-SA
ROCO_52841,PMC5591143_medi-95-e5276-g004.jpg,CC BY-ND
ROCO_52843,PMC4190691_CRIOT2014-173235.005.jpg,CC BY
ROCO_52844,PMC5615003_EJHS2703-0309Fig2.jpg,NO-CC CODE
ROCO_52845,PMC4024095_1746-6148-10-109-4.jpg,CC BY
ROCO_52846,PMC4751005_10-1055-s-0041-107898-i285ei2.jpg,NO-CC CODE
ROCO_52847,PMC3354801_CCD-3-63-g006.jpg,CC BY-NC-SA
ROCO_52848,PMC3318085_kcj-42-143-g001.jpg,CC BY-NC
ROCO_52849,PMC3943946_pone.0090355.g001.jpg,CC BY
ROCO_52850,PMC4898214_gr1.jpg,CC BY-NC-ND
ROCO_52852,PMC3748773_HPB2013-129396.009.jpg,CC BY
ROCO_52853,PMC3088804_330_2010_2022_Fig3_HTML.jpg,NO-CC CODE
ROCO_52854,PMC5123388_40349_2016_76_Fig32_HTML.jpg,CC BY
ROCO_52855,PMC3649272_jscr-2011-7-4fig1.jpg,NO-CC CODE
ROCO_52856,PMC3282445_rt-2011-4-e40-g001.jpg,NO-CC CODE
ROCO_52857,PMC5423562_jbjiv01p0054g001.jpg,CC BY-NC
ROCO_52858,PMC5730740_gr1.jpg,CC BY-NC-ND
ROCO_52859,PMC5461573_SNI-8-89-g005.jpg,CC BY-NC-SA
ROCO_52860,PMC4337374_PAMJ-19-110-g003.jpg,CC BY
ROCO_52862,PMC4247863_PAMJ-18-284-g004.jpg,CC BY
ROCO_52863,PMC5597876_gr3.jpg,CC BY-NC-ND
ROCO_52864,PMC4362008_EUS-4-66-g002.jpg,CC BY-NC-SA
ROCO_52865,PMC2801668_1477-7819-7-96-1.jpg,CC BY
ROCO_52866,PMC5398218_PAMJ-26-42-g001.jpg,CC BY
ROCO_52867,PMC3222804_392_2011_358_Fig3_HTML.jpg,NO-CC CODE
ROCO_52868,PMC5482186_i2164-2591-6-3-21-f06.jpg,CC BY-NC-ND
ROCO_52869,PMC4931791_IJRI-26-271-g012.jpg,CC BY-NC-SA
ROCO_52870,PMC5613843_10.1177_2325967117728019-fig6.jpg,CC BY-NC-ND
ROCO_52871,PMC3469076_CRIM.DENTISTRY2012-247239.004.jpg,CC BY
ROCO_52872,PMC3249935_IJRI-21-242-g012.jpg,CC BY-NC-SA
ROCO_52873,PMC4062237_EU-2-16-g014.jpg,CC BY-NC-SA
ROCO_52874,PMC5484237_medi-96-e7260-g005.jpg,CC BY-NC-ND
ROCO_52875,PMC2755126_ijmsv06p0287g01.jpg,CC BY-NC-ND
ROCO_52876,PMC5326059_PAMJ-25-166-g005.jpg,CC BY
ROCO_52877,PMC4890878_ISRN.HEPATOLOGY2013-696794.005.jpg,CC BY
ROCO_52878,PMC5728004_JOCR-7-7-g002.jpg,CC BY-NC
ROCO_52879,PMC5450457_JCIS-7-23-g002.jpg,CC BY-NC-SA
ROCO_52880,PMC3327026_APC-5-89-g002.jpg,CC BY-NC-SA
ROCO_52882,PMC5635191_JOCR-7-63-g002.jpg,CC BY-NC
ROCO_52883,PMC3232583_IPC-9-9-g005.jpg,CC BY-NC-SA
ROCO_52884,PMC3959068_APC-7-64-g002.jpg,CC BY-NC-SA
ROCO_52885,PMC5443959_gr2.jpg,CC BY-NC-ND
ROCO_52886,PMC5755665_cr-08-327-g004.jpg,CC BY-NC
ROCO_52888,PMC3109825_IJNM-25-168-g002.jpg,CC BY
ROCO_52889,PMC4898173_gr1a.jpg,CC BY-NC-ND
ROCO_52890,PMC3015880_jsls-12-3-326-g01.jpg,CC BY-NC-ND
ROCO_52891,PMC4011745_pone.0096361.g001.jpg,CC BY
ROCO_52892,PMC3521311_boe-3-12-3054-g008.jpg,CC BY-NC-ND
ROCO_52893,PMC5100884_pone.0164320.g002.jpg,CC BY
ROCO_52894,PMC5074813_gr-06-145-g008.jpg,CC BY
ROCO_52895,PMC4671892_10-1055-s-0035-1566290-i1500017lr-4.jpg,NO-CC CODE
ROCO_52897,PMC3856155_CRIM.DENTISTRY2013-152528.006.jpg,CC BY
ROCO_52898,PMC4137535_CRIU2014-354687.003.jpg,CC BY
ROCO_52899,PMC4273953_1413-7852-aob-22-06-00300-gf05.jpg,CC BY
ROCO_52901,PMC1201178_1477-7819-3-52-1.jpg,CC BY
ROCO_52902,PMC4139086_CRID2014-192974.006.jpg,CC BY
ROCO_52903,PMC2921523_APC-3-77-g002.jpg,CC BY
ROCO_52905,PMC4021683_CRIOR2014-636504.001.jpg,CC BY
ROCO_52906,PMC3199229_1754-9493-5-24-4.jpg,CC BY
ROCO_52907,PMC4334434_CRIOR2015-210827.002.jpg,CC BY
ROCO_52910,PMC4289310_13256_2014_3011_Fig1_HTML.jpg,CC BY
ROCO_52911,PMC4429393_LI-32-274-g006.jpg,CC BY-NC-SA
ROCO_52912,PMC4164058_crn-0006-0197-g03.jpg,NO-CC CODE
ROCO_52914,PMC3073786_crg0001-0038-f02.jpg,CC BY-NC-ND
ROCO_52915,PMC5075467_PAMJ-24-256-g001.jpg,CC BY
ROCO_52917,PMC5388307_amjcaserep-18-351-g001.jpg,NO-CC CODE
ROCO_52918,PMC4409617_40064_2014_1500_Fig5_HTML.jpg,CC BY
ROCO_52920,PMC3434436_SHORTS-12-06701.jpg,CC BY-NC
ROCO_52922,PMC3250507_pntd.0001437.g002.jpg,CC BY
ROCO_52923,PMC4023000_SNI-5-59-g001.jpg,CC BY-NC-SA
ROCO_52925,PMC2995793_1749-8090-5-115-3.jpg,CC BY
ROCO_52926,PMC4919719_gr5.jpg,CC BY-NC-ND
ROCO_52928,PMC3988897_CRIOG2014-421234.002.jpg,CC BY
ROCO_52929,PMC4199639_1413-7852-aob-22-05-00240-gf01.jpg,CC BY
ROCO_52930,PMC3082226_1750-1172-6-15-5.jpg,CC BY
ROCO_52931,PMC5105224_HV-17-117-g003.jpg,CC BY-NC-SA
ROCO_52932,PMC5558669_12891_2017_1706_Fig1_HTML.jpg,CC BY
ROCO_52933,PMC3087988_JPN-5-124-g001.jpg,CC BY
ROCO_52934,PMC3700170_NJMS-3-239-g002.jpg,CC BY-NC-SA
ROCO_52935,PMC3758728_IJHG-19-202-g002.jpg,CC BY-NC-SA
ROCO_52936,PMC4268507_SJA-8-109-g002.jpg,CC BY-NC-SA
ROCO_52937,PMC4988297_rjw133f02.jpg,CC BY-NC
ROCO_52938,PMC2768646_IJRI-18-156-g006.jpg,CC BY
ROCO_52939,PMC4270718_ccr30002-0323-f2.jpg,CC BY-NC
ROCO_52941,PMC3232593_IPC-10-1-g001.jpg,CC BY-NC-SA
ROCO_52942,PMC4276084_gr4.jpg,CC BY-NC-ND
ROCO_52943,PMC3999677_LI-31-152-g001.jpg,CC BY-NC-SA
ROCO_52944,PMC4744899_rjw01205.jpg,CC BY-NC
ROCO_52945,PMC3194026_jocmr-03-52-g002.jpg,CC BY
ROCO_52946,PMC1440864_1477-7819-4-17-1.jpg,CC BY
ROCO_52947,PMC3097748_biij-04-e28-g06.jpg,CC BY
ROCO_52948,PMC5398893_cureus-0009-00000001103-i08.jpg,CC BY
ROCO_52949,PMC3716036_JCHIMP-3-20043-g004.jpg,CC BY
ROCO_52951,PMC1624850_1748-7161-1-15-4.jpg,CC BY
ROCO_52952,PMC5360657_PG-12-28295-g001.jpg,CC BY-NC-SA
ROCO_52953,PMC4351773_amjcaserep-16-130-g004.jpg,NO-CC CODE
ROCO_52955,PMC2950274_247_2010_1800_Fig4_HTML.jpg,NO-CC CODE
ROCO_52956,PMC4438374_sft12601.jpg,CC BY-NC
ROCO_52957,PMC4110079_rado-48-03-235f4B.jpg,CC BY
ROCO_52958,PMC3616085_amjcaserep-13-244-g003.jpg,NO-CC CODE
ROCO_52959,PMC5310541_gr2.jpg,CC BY-NC-ND
ROCO_52960,PMC4541207_JOACP-31-421-g002.jpg,CC BY-NC-SA
ROCO_52961,PMC5152981_med-2015-0035f6.jpg,CC BY-NC-ND
ROCO_52962,PMC4304496_kjhbps-17-79-g002.jpg,CC BY-NC
ROCO_52963,PMC3677012_CRIM.NM2013-704952.002.jpg,CC BY
ROCO_52964,PMC5325915_emerg-5-e44-g002.jpg,CC BY
ROCO_52965,PMC4898005_gr3.jpg,CC BY-NC-ND
ROCO_52966,PMC5180404_12871_2016_289_Fig2_HTML.jpg,CC BY
ROCO_52967,PMC2817541_CRM2010-898636.004.jpg,CC BY
ROCO_52968,PMC3921284_jkns-54-525-g001.jpg,CC BY-NC
ROCO_52969,PMC4221389_arm-38-612-g001.jpg,CC BY-NC
ROCO_52970,PMC3940701_poljradiol-79-39-g003.jpg,NO-CC CODE
ROCO_52971,PMC5421490_cr-08-073-g003.jpg,CC BY-NC
ROCO_52972,PMC4630902_13256_2015_714_Fig2_HTML.jpg,CC BY
ROCO_52973,PMC5471798_cop-0008-0314-g05.jpg,CC BY-NC
ROCO_52975,PMC4976735_10.1177_2151458516649642-fig3.jpg,NO-CC CODE
ROCO_52976,PMC4027819_PG-8-21709-g002.jpg,CC BY-NC-ND
ROCO_52977,PMC4101122_kju-55-496-g004.jpg,CC BY-NC
ROCO_52979,PMC3096302_CRIM2011-309149.001.jpg,CC BY
ROCO_52980,PMC3872576_OJO-6-210-g004.jpg,CC BY-NC-SA
ROCO_52981,PMC4357131_CRIVAM2015-468561.003.jpg,CC BY
ROCO_52982,PMC4062262_EUS-2-173-g001.jpg,CC BY-NC-SA
ROCO_52985,PMC4900366_ACA-19-231-g009.jpg,CC BY-NC-SA
ROCO_52986,PMC3915956_PWKI-9-20450-g002.jpg,CC BY-NC-ND
ROCO_52988,PMC5594464_12957_2017_1245_Fig5_HTML.jpg,CC BY
ROCO_52989,PMC4649084_CRIS2015-357481.001.jpg,CC BY
ROCO_52990,PMC4137695_CRID2014-485387.005.jpg,CC BY
ROCO_52991,PMC1779628_330_2006_388_Fig5_HTML.jpg,NO-CC CODE
ROCO_52992,PMC2766887_IJRI-19-252-g005.jpg,CC BY
ROCO_52996,PMC4462485_cm-86-40f6.jpg,CC BY-NC-ND
ROCO_52997,PMC4869465_IJO-64-233-g002.jpg,CC BY-NC-SA
ROCO_52998,PMC3847851_2196-1042-14-5-6.jpg,CC BY
ROCO_52999,PMC4860520_omw03602.jpg,CC BY-NC
ROCO_53000,PMC4153279_Tanaffos-13-061-g005.jpg,CC BY-NC
ROCO_53001,PMC4863907_330_2015_3979_Fig1_HTML.jpg,CC BY-NC
ROCO_53002,PMC4078159_10-1055-s-0034-1370352-i130031-2.jpg,NO-CC CODE
ROCO_53004,PMC5597899_rjx173f02.jpg,CC BY-NC
ROCO_53005,PMC4439485_CRIOR2015-306260.004.jpg,CC BY
ROCO_53006,PMC2904540_IJSS-3-37-g001.jpg,CC BY
ROCO_53007,PMC5682054_CRIRA2017-2507645.007.jpg,CC BY
ROCO_53008,PMC5016928_13018_2016_431_Fig2_HTML.jpg,CC BY
ROCO_53009,PMC3711723_2036-7902-5-S1-S4-3.jpg,CC BY
ROCO_53010,PMC3097677_biij-03-e49-g01.jpg,CC BY
